#freq	CH1fs	CH2fs	CH3fs	CH4fs	CH5fs	CH6fs	CH7fs	CH8fs	CH9fs	Trans1nsfs	Trans2nsfs	TransRnsfs	Trans1ewfs	Trans2ewfs	TransRewfs	H/Vnsfs	H/Vewfs	
0.04883	2.41E-11	1.84E-11	3.53E-11	3.72E-11	3.02E-11	9.49E-11	5.70E-11	1.57E-10	1.04E-10	1.541633854	3.934886227	6.504331247	1.643397767	3.106125783	5.660767765	0.682865391	0.519783765	
0.09766	2.61E-05	2.68E-05	2.64E-05	3.04E-05	2.62E-05	6.04E-05	2.84E-05	9.09E-05	4.86E-05	1.164797734	2.310727544	3.477400589	0.978056895	1.059960375	1.816604987	0.990072373	1.013641014	
0.14648	1.98E-05	1.49E-05	2.13E-05	2.22E-05	1.75E-05	3.65E-05	2.91E-05	5.87E-05	3.56E-05	1.118980313	1.842806663	2.965320545	1.174399893	1.953265388	2.385208529	0.931096071	0.700977627	
0.19531	2.50E-05	2.69E-05	2.03E-05	2.70E-05	2.33E-05	5.47E-05	2.65E-05	7.85E-05	4.23E-05	1.079285628	2.189124254	3.141392704	0.866010767	0.984926675	1.571375534	1.228502558	1.325019677	
0.24414	2.37E-05	1.96E-05	2.19E-05	2.73E-05	2.07E-05	4.33E-05	3.21E-05	6.16E-05	4.08E-05	1.153774622	1.832149801	2.605080734	1.05455379	1.634881826	2.080582722	1.081805295	0.897709086	
0.29297	2.74E-05	3.45E-05	2.10E-05	3.15E-05	3.15E-05	5.86E-05	2.83E-05	8.04E-05	4.14E-05	1.148475443	2.139601972	2.935512142	0.91160189	0.820972089	1.201083964	1.305664156	1.645036712	
0.3418	2.58E-05	3.26E-05	2.29E-05	3.23E-05	2.70E-05	4.36E-05	3.78E-05	6.42E-05	4.85E-05	1.25292477	1.687688851	2.485124351	0.828269809	1.160436997	1.488553366	1.125823193	1.421169698	
0.39062	4.96E-05	5.08E-05	3.10E-05	5.54E-05	4.58E-05	7.28E-05	5.08E-05	9.38E-05	5.48E-05	1.117929573	1.469579255	1.892200585	0.900956768	0.999507835	1.079041657	1.598961022	1.639003614	
0.43945	4.04E-05	6.35E-05	3.77E-05	4.36E-05	5.23E-05	5.75E-05	5.79E-05	6.98E-05	6.04E-05	1.077695351	1.422255193	1.725469832	0.824259609	0.911720227	0.95110271	1.072878253	1.684132332	
0.48828	5.77E-05	5.93E-05	3.18E-05	6.67E-05	4.78E-05	8.96E-05	5.90E-05	1.06E-04	6.61E-05	1.155447774	1.551688897	1.838212368	0.806084933	0.995395824	1.114699632	1.813697769	1.862833805	
0.53711	6.85E-05	6.83E-05	4.43E-05	8.29E-05	5.85E-05	8.75E-05	6.72E-05	1.01E-04	6.63E-05	1.210439504	1.277817513	1.47528062	0.856523395	0.984442296	0.971316399	1.54546685	1.539894877	
0.58594	6.28E-05	6.24E-05	4.72E-05	7.68E-05	5.71E-05	7.65E-05	6.84E-05	9.21E-05	7.62E-05	1.223103509	1.218771402	1.467087136	0.916110933	1.097050337	1.221144598	1.329359954	1.320742733	
0.63477	6.59E-05	6.87E-05	4.13E-05	7.82E-05	6.27E-05	7.89E-05	7.26E-05	8.98E-05	8.03E-05	1.187680257	1.197273748	1.363368651	0.912564729	1.056394368	1.168673998	1.595765812	1.665285953	
0.68359	8.76E-05	8.89E-05	4.39E-05	1.01E-04	7.77E-05	1.06E-04	7.97E-05	1.19E-04	8.79E-05	1.150804068	1.20901195	1.360694842	0.873429963	0.896054244	0.987866998	1.995376907	2.025301754	
0.73242	8.06E-05	6.71E-05	5.61E-05	9.48E-05	6.27E-05	9.78E-05	6.57E-05	1.11E-04	7.66E-05	1.177033433	1.21353223	1.380649805	0.934609536	0.979694069	1.141291708	1.435713777	1.195103699	
0.78125	6.47E-05	6.28E-05	3.37E-05	7.27E-05	5.79E-05	7.66E-05	6.77E-05	8.83E-05	7.70E-05	1.124482098	1.183631192	1.36477336	0.921931724	1.078227501	1.22586141	1.917528829	1.861797053	
0.83008	5.29E-05	7.78E-05	4.50E-05	7.65E-05	7.15E-05	7.11E-05	7.53E-05	9.15E-05	7.74E-05	1.445030135	1.344045797	1.729089913	0.91875538	0.967792495	0.994552859	1.176958484	1.730871006	
0.87891	8.18E-05	8.34E-05	5.19E-05	9.33E-05	7.96E-05	9.74E-05	8.72E-05	1.14E-04	9.09E-05	1.140321062	1.191316893	1.391106601	0.954599947	1.045699763	1.090200686	1.576420476	1.607701796	
0.92773	1.02E-04	8.26E-05	3.35E-05	1.07E-04	7.68E-05	1.08E-04	7.84E-05	1.20E-04	9.18E-05	1.046739984	1.057541241	1.177631579	0.930117419	0.949388694	1.111318242	3.039727786	2.465749336	
0.97656	9.18E-05	6.83E-05	4.14E-05	1.08E-04	6.75E-05	1.02E-04	6.75E-05	1.11E-04	7.42E-05	1.172908748	1.112684186	1.210372129	0.988410596	0.989011311	1.087660435	2.218643535	1.649116872	
1.02539	7.02E-05	8.51E-05	4.45E-05	8.31E-05	8.19E-05	8.09E-05	8.60E-05	9.14E-05	1.03E-04	1.182590989	1.152489036	1.301090733	0.962404071	1.011117771	1.210614768	1.576563026	1.910180716	
1.07422	1.18E-04	1.03E-04	4.39E-05	1.34E-04	9.83E-05	1.50E-04	9.87E-05	1.49E-04	1.14E-04	1.13612077	1.271647867	1.26274277	0.95301415	0.956716418	1.103702268	2.685143013	2.349699399	
1.12305	1.65E-04	1.20E-04	6.20E-05	1.79E-04	1.23E-04	1.83E-04	1.17E-04	1.84E-04	1.29E-04	1.079349731	1.108841482	1.114099232	1.021679541	0.96876817	1.075421547	2.669043164	1.941899477	
1.17188	1.66E-04	1.42E-04	5.86E-05	1.76E-04	1.42E-04	1.79E-04	1.49E-04	1.94E-04	1.50E-04	1.059665584	1.077589318	1.168471069	0.999225734	1.047934117	1.054832125	2.834830943	2.422377193	
1.2207	1.34E-04	1.52E-04	4.80E-05	1.30E-04	1.44E-04	1.32E-04	1.48E-04	1.41E-04	1.51E-04	0.970195962	0.986141122	1.052455108	0.945679337	0.970669473	0.994344338	2.796391216	3.168312706	
1.26953	1.37E-04	1.69E-04	6.76E-05	1.47E-04	1.71E-04	1.50E-04	1.62E-04	1.46E-04	1.57E-04	1.075524067	1.093784238	1.063253232	1.011443819	0.958138156	0.932997332	2.025176025	2.494674871	
1.31836	1.66E-04	1.51E-04	6.02E-05	1.74E-04	1.39E-04	2.00E-04	1.44E-04	2.16E-04	1.31E-04	1.047271631	1.208441363	1.300934579	0.923485654	0.957159936	0.872343252	2.753611157	2.499750955	
1.36719	2.24E-04	1.56E-04	6.65E-05	1.89E-04	1.46E-04	2.02E-04	1.54E-04	2.26E-04	1.71E-04	0.844551496	0.901645925	1.00914403	0.934181098	0.983513324	1.090293309	3.36889717	2.35157107	
1.41602	2.47E-04	1.41E-04	8.12E-05	2.37E-04	1.50E-04	2.28E-04	1.51E-04	2.50E-04	1.52E-04	0.957724236	0.924640616	1.013241547	1.06058678	1.070413574	1.076634853	3.041181252	1.741952169	
1.46484	2.08E-04	1.52E-04	6.18E-05	2.14E-04	1.50E-04	2.38E-04	1.63E-04	2.53E-04	1.64E-04	1.028973669	1.143763214	1.215788968	0.991954099	1.078018862	1.081778012	3.364969523	2.451616033	
1.51367	2.32E-04	1.66E-04	6.24E-05	2.53E-04	1.51E-04	2.79E-04	1.68E-04	2.92E-04	1.72E-04	1.08695091	1.202297466	1.254270103	0.913576519	1.016366711	1.041550912	3.726153452	2.654461509	
1.5625	2.50E-04	1.75E-04	7.39E-05	2.57E-04	1.68E-04	2.66E-04	1.80E-04	2.61E-04	1.77E-04	1.030295744	1.065159894	1.045684059	0.957327857	1.026014034	1.010896229	3.378188119	2.373016733	
1.61133	3.12E-04	2.18E-04	1.01E-04	2.93E-04	2.25E-04	3.24E-04	2.10E-04	3.48E-04	2.19E-04	0.937239967	1.035396531	1.11281444	1.031100917	0.965137615	1.006009174	3.095195641	2.159484894	
1.66016	3.32E-04	2.30E-04	9.18E-05	3.16E-04	2.24E-04	3.87E-04	2.07E-04	4.17E-04	2.20E-04	0.950825102	1.164357986	1.255661286	0.977013496	0.902133217	0.956726165	3.617547414	2.502260422	
1.70898	3.08E-04	2.57E-04	1.13E-04	2.61E-04	2.39E-04	2.96E-04	2.42E-04	3.03E-04	2.48E-04	0.848003115	0.960711157	0.981669532	0.927974176	0.940185898	0.965698285	2.720476611	2.269461606	
1.75781	2.99E-04	3.11E-04	1.32E-04	2.06E-04	2.87E-04	2.31E-04	3.00E-04	2.62E-04	2.94E-04	0.688419855	0.773615199	0.874899652	0.921423062	0.965676822	0.946169173	2.25698324	2.349086517	
1.80664	2.75E-04	2.44E-04	1.05E-04	2.45E-04	2.36E-04	2.87E-04	2.37E-04	3.25E-04	2.49E-04	0.891379373	1.04203146	1.180368366	0.967933492	0.972356458	1.021172905	2.623868077	2.327518826	
1.85547	3.44E-04	1.76E-04	1.21E-04	3.16E-04	1.95E-04	3.85E-04	1.94E-04	4.05E-04	2.15E-04	0.917773193	1.119737339	1.177673824	1.105714124	1.101912274	1.217840322	2.849325275	1.458978392	
1.9043	3.87E-04	2.39E-04	1.23E-04	3.51E-04	2.53E-04	3.98E-04	2.36E-04	4.32E-04	2.59E-04	0.906744186	1.027312661	1.116408269	1.059498869	0.990446661	1.084681136	3.14557425	1.939852069	
1.95312	3.25E-04	2.61E-04	1.22E-04	2.79E-04	2.82E-04	3.12E-04	2.70E-04	3.49E-04	2.88E-04	0.856519468	0.958052918	1.071786362	1.07843738	1.033473765	1.104557641	2.66009973	2.134390583	
2.00195	2.76E-04	2.76E-04	1.61E-04	2.47E-04	2.61E-04	3.00E-04	2.60E-04	3.31E-04	2.64E-04	0.893157133	1.085481535	1.198515568	0.945179653	0.944454516	0.956818099	1.714463066	1.71204221	
2.05078	2.91E-04	2.44E-04	1.51E-04	2.69E-04	2.70E-04	3.15E-04	2.58E-04	3.36E-04	2.71E-04	0.924126319	1.083467922	1.153293701	1.106585646	1.059985219	1.114058138	1.928751326	1.61426299	
2.09961	3.51E-04	3.02E-04	1.37E-04	3.57E-04	3.19E-04	4.46E-04	3.46E-04	4.85E-04	3.53E-04	1.019216514	1.270342704	1.381735759	1.05602891	1.148294268	1.170772138	2.562203229	2.203448024	
2.14844	3.37E-04	2.93E-04	1.78E-04	3.09E-04	2.84E-04	3.97E-04	3.09E-04	4.37E-04	3.23E-04	0.917067522	1.180147277	1.296217115	0.969193989	1.054644809	1.103278689	1.894044204	1.646701535	
2.19727	3.09E-04	2.95E-04	1.69E-04	2.96E-04	2.88E-04	3.61E-04	2.56E-04	4.00E-04	2.75E-04	0.958085189	1.168209477	1.295539876	0.977098719	0.868182126	0.933125551	1.824279641	1.742914502	
