#freq	CH1fs	CH2fs	CH3fs	CH4fs	CH5fs	CH6fs	CH7fs	CH8fs	CH9fs	Trans1nsfs	Trans2nsfs	TransRnsfs	Trans1ewfs	Trans2ewfs	TransRewfs	H/Vnsfs	H/Vewfs	
0.04883	1.69E-11	2.20E-11	1.43E-12	1.28E-11	2.35E-11	2.41E-11	3.55E-11	4.31E-11	1.98E-11	0.754595425	1.425970802	1.17E+00	1.064829527	1.609887865	1.96E+00	11.80505163	15.3691041	
0.09766	3.98E-05	3.52E-05	8.30E-07	4.16E-05	3.61E-05	3.95E-05	3.47E-05	4.21E-05	5.91E-06	1.044326686	0.992616405	1.48E-01	1.025310696	0.987771237	1.20E+00	47.99951781	42.38804171	
0.14648	3.04E-05	2.29E-05	9.73E-07	3.27E-05	2.50E-05	3.12E-05	2.42E-05	2.85E-05	4.93E-06	1.078118825	1.027565538	1.62E-01	1.090325679	1.054352571	1.25E+00	31.2065776	23.54162384	
0.19531	3.34E-05	3.17E-05	8.76E-07	3.47E-05	3.19E-05	3.46E-05	3.14E-05	4.76E-05	4.70E-06	1.038324501	1.037066978	1.41E-01	1.007359677	0.991440033	1.50E+00	38.10670196	36.12144308	
0.24414	3.42E-05	2.66E-05	1.09E-06	3.74E-05	3.27E-05	3.65E-05	2.83E-05	4.03E-05	4.90E-06	1.09385331	1.068400573	1.43E-01	1.230130397	1.062680846	1.51E+00	31.33571691	24.39585625	
0.29297	4.00E-05	3.61E-05	9.20E-07	4.14E-05	3.46E-05	4.76E-05	3.57E-05	6.13E-05	4.78E-06	1.033694104	1.189391856	1.20E-01	0.959393956	0.989142177	1.70E+00	43.4905968	39.24665725	
0.3418	4.19E-05	3.48E-05	9.83E-07	4.48E-05	4.00E-05	4.74E-05	3.63E-05	6.87E-05	5.06E-06	1.067540827	1.129908213	1.21E-01	1.151351351	1.043444508	1.98E+00	42.66692436	35.37860601	
0.39062	4.19E-05	4.69E-05	8.54E-07	4.51E-05	4.79E-05	4.88E-05	4.23E-05	6.53E-05	4.45E-06	1.074749642	1.162470196	1.06E-01	1.01981886	0.902397443	1.39E+00	49.08880228	54.92351089	
0.43945	4.94E-05	4.67E-05	1.00E-06	5.28E-05	4.48E-05	6.04E-05	5.24E-05	8.98E-05	4.95E-06	1.068371745	1.221505028	1.00E-01	0.959226503	1.122791614	1.92E+00	49.3814948	46.65967226	
0.48828	6.52E-05	7.04E-05	8.83E-07	7.04E-05	6.92E-05	6.58E-05	6.51E-05	9.84E-05	4.44E-06	1.078913087	1.007969471	6.81E-02	0.983065536	0.924320561	1.40E+00	73.88881969	79.70942281	
