#freq	CH1fs	CH2fs	CH3fs	CH4fs	CH5fs	CH6fs	CH7fs	Trans1nsfs	TransRnsfs	Trans1ewfs	TransRewfs	H/Vnsfs	H/Vewfs	
0.04883	2.12E-11	2.72E-11	3.02E-11	1.25E-11	1.26E-11	3.12E-11	2.69E-11	0.589236864	1.471512121	0.461546933	0.987188429	0.7014955	0.9013036	
0.09766	3.62E-05	3.89E-05	4.14E-05	1.89E-05	4.51E-05	3.80E-05	3.76E-05	0.521587609	1.049647352	1.158219389	0.966690655	0.873266992	0.939761364	
0.14648	3.43E-05	3.95E-05	2.50E-05	2.50E-05	5.58E-05	3.43E-05	3.78E-05	0.728426026	1.000495786	1.412355486	0.957120089	1.37156	1.58116	
0.19531	2.98E-05	2.90E-05	3.84E-05	1.97E-05	5.90E-05	3.51E-05	3.30E-05	0.66214947	1.178686435	2.036749214	1.138396712	0.77603082	0.753670346	
0.24414	3.87E-05	4.29E-05	2.65E-05	2.83E-05	6.37E-05	3.74E-05	4.22E-05	0.731095908	0.966335356	1.485686978	0.983728845	1.459385125	1.616230879	
0.29297	3.25E-05	3.48E-05	4.21E-05	2.78E-05	5.65E-05	4.23E-05	3.48E-05	0.853389466	1.300411776	1.620873759	1.000057409	0.773207879	0.827761542	
0.3418	4.85E-05	5.04E-05	2.93E-05	3.11E-05	6.10E-05	5.04E-05	4.84E-05	0.641922569	1.041047548	1.210248367	0.960372451	1.654861514	1.720193982	
0.39062	4.21E-05	4.90E-05	4.68E-05	3.00E-05	6.35E-05	5.22E-05	4.84E-05	0.711358564	1.238211691	1.295360457	0.986315897	0.899323127	1.047018128	
0.43945	6.32E-05	5.82E-05	3.89E-05	3.47E-05	6.10E-05	6.47E-05	5.18E-05	0.550168627	1.025096189	1.047006713	0.889316188	1.621655626	1.495583629	
0.48828	6.43E-05	7.01E-05	5.30E-05	4.40E-05	7.45E-05	8.27E-05	6.50E-05	0.683998381	1.287770792	1.063206995	0.92772064	1.212400234	1.32272307	
0.53711	1.37E-04	1.05E-04	5.64E-05	8.26E-05	1.11E-04	1.56E-04	1.00E-04	0.60190976	1.136963336	1.056335338	0.955409147	2.434000426	1.858100915	
0.58594	2.20E-04	1.75E-04	9.06E-05	1.20E-04	1.88E-04	2.16E-04	1.67E-04	0.546164321	0.980118021	1.069543408	0.954340763	2.432641343	1.937168728	
0.63477	2.43E-04	2.16E-04	1.42E-04	1.40E-04	2.23E-04	2.47E-04	2.02E-04	0.577197248	1.018871812	1.035840134	0.937546365	1.708723509	1.518552419	
0.68359	2.06E-04	2.25E-04	1.91E-04	1.20E-04	2.30E-04	2.14E-04	2.14E-04	0.582586366	1.035273027	1.023653906	0.949446445	1.080575916	1.177539267	
0.73242	1.91E-04	2.99E-04	3.14E-04	1.12E-04	3.05E-04	1.82E-04	2.87E-04	0.589049717	0.956104468	1.017963872	0.956960166	0.606855288	0.95315235	
0.78125	2.81E-04	3.57E-04	3.90E-04	1.67E-04	3.64E-04	2.75E-04	3.42E-04	0.595579323	0.979358289	1.021654372	0.958598637	0.719027966	0.913870447	
0.83008	2.82E-04	3.53E-04	3.18E-04	1.70E-04	3.62E-04	2.95E-04	3.38E-04	0.60059528	1.045602721	1.025312509	0.958530571	0.887931034	1.109960987	
0.87891	1.88E-04	3.13E-04	2.48E-04	1.22E-04	3.15E-04	2.05E-04	3.05E-04	0.646639728	1.091503615	1.005904695	0.972423478	0.758264796	1.263143041	
0.92773	1.50E-04	2.85E-04	3.33E-04	9.63E-05	2.85E-04	1.48E-04	2.73E-04	0.640073114	0.984380193	1.000912761	0.95671406	0.451761103	0.855328349	
0.97656	1.19E-04	2.97E-04	2.43E-04	9.11E-05	2.99E-04	1.09E-04	2.87E-04	0.765904121	0.919259882	1.005654091	0.96546966	0.489401111	1.22300885	
1.02539	1.58E-04	2.39E-04	2.61E-04	1.15E-04	2.37E-04	1.54E-04	2.30E-04	0.725826891	0.978583196	0.991619878	0.962498952	0.605718672	0.915985415	
1.07422	1.87E-04	2.68E-04	3.26E-04	1.33E-04	2.62E-04	1.92E-04	2.58E-04	0.707496796	1.027498932	0.978040036	0.962839857	0.575148947	0.822308212	
1.12305	2.00E-04	2.32E-04	2.91E-04	1.50E-04	2.35E-04	1.93E-04	2.27E-04	0.752191994	0.967333033	1.012155696	0.978059399	0.68656049	0.798011764	
1.17188	1.73E-04	1.62E-04	2.22E-04	1.47E-04	1.61E-04	1.87E-04	1.62E-04	0.849326161	1.083174273	0.990890626	0.999199852	0.778257934	0.73135269	
1.2207	1.64E-04	1.47E-04	2.03E-04	1.48E-04	1.39E-04	1.77E-04	1.43E-04	0.903373671	1.081285906	0.941814729	0.97206022	0.806049559	0.726439726	
1.26953	1.35E-04	9.84E-05	2.09E-04	1.26E-04	9.56E-05	1.45E-04	8.89E-05	0.933913173	1.074487065	0.970874773	0.903613479	0.644530689	0.471644866	
1.31836	1.28E-04	7.78E-05	1.80E-04	1.26E-04	7.83E-05	1.41E-04	6.88E-05	0.980511381	1.099080137	1.005819555	0.883429041	0.710968243	0.431419387	
1.36719	1.10E-04	6.58E-05	1.43E-04	1.17E-04	6.35E-05	1.26E-04	6.68E-05	1.057313866	1.142468486	0.964104512	1.014279204	0.770257055	0.459835149	
1.41602	1.11E-04	7.98E-05	1.46E-04	1.15E-04	7.38E-05	1.32E-04	7.54E-05	1.039210384	1.192085812	0.925212685	0.945309661	0.758253024	0.545506117	
1.46484	1.02E-04	8.41E-05	1.42E-04	1.12E-04	8.45E-05	1.24E-04	7.45E-05	1.102354448	1.223721801	1.004913683	0.886188148	0.715715998	0.592617923	
1.51367	8.53E-05	9.56E-05	1.31E-04	9.15E-05	9.23E-05	9.13E-05	8.56E-05	1.072447975	1.069413198	0.965473601	0.895333027	0.649695493	0.727831912	
1.5625	7.83E-05	1.03E-04	1.49E-04	7.77E-05	9.61E-05	8.65E-05	1.04E-04	0.992949111	1.105201308	0.931488661	1.008722621	0.526341267	0.693693694	
1.61133	6.17E-05	9.92E-05	1.19E-04	7.25E-05	9.11E-05	7.37E-05	9.64E-05	1.174946495	1.194224658	0.919034463	0.971546109	0.517937521	0.83286866	
1.66016	5.64E-05	6.33E-05	1.06E-04	7.09E-05	5.92E-05	7.26E-05	6.45E-05	1.255873702	1.286455934	0.936181985	1.019791963	0.534096716	0.598637267	
1.70898	7.15E-05	7.99E-05	9.45E-05	8.09E-05	7.76E-05	7.11E-05	8.09E-05	1.131317368	0.993569042	0.971753604	1.012452443	0.75676848	0.845375004	
1.75781	7.69E-05	6.62E-05	1.05E-04	9.29E-05	6.57E-05	7.86E-05	6.80E-05	1.207826664	1.022265285	0.991455056	1.026465171	0.733692748	0.632041985	
1.80664	6.32E-05	5.96E-05	7.72E-05	7.25E-05	6.25E-05	7.43E-05	6.24E-05	1.147312594	1.17623684	1.047678143	1.046856395	0.81842211	0.772606538	
1.85547	6.94E-05	5.44E-05	5.89E-05	8.02E-05	5.67E-05	8.11E-05	5.92E-05	1.1558696	1.168647449	1.040651751	1.087824681	1.178136827	0.923915073	
1.9043	7.27E-05	5.21E-05	4.90E-05	8.16E-05	5.75E-05	8.55E-05	5.34E-05	1.122439434	1.175748738	1.10351645	1.024837806	1.482813488	1.062769017	
1.95312	5.75E-05	6.24E-05	5.12E-05	7.20E-05	6.07E-05	5.43E-05	6.04E-05	1.252987944	0.944051078	0.972852201	0.967326542	1.121886954	1.218596299	
2.00195	6.00E-05	6.35E-05	5.53E-05	7.77E-05	6.19E-05	8.09E-05	6.99E-05	1.295070223	1.34841644	0.974830972	1.102362453	1.085838851	1.147852672	
2.05078	6.00E-05	5.98E-05	6.02E-05	6.97E-05	6.10E-05	7.62E-05	6.04E-05	1.162316667	1.269716667	1.019809428	1.009261117	0.996876454	0.993885824	
2.09961	6.39E-05	4.70E-05	6.30E-05	8.19E-05	4.72E-05	7.53E-05	4.82E-05	1.282057701	1.177811503	1.002210602	1.025400672	1.013992449	0.746359108	
2.14844	7.97E-05	4.69E-05	5.72E-05	9.94E-05	4.99E-05	1.12E-04	4.86E-05	1.246516062	1.40912911	1.064876862	1.036535917	1.394880498	0.819855128	
2.19727	5.82E-05	5.57E-05	4.20E-05	6.98E-05	5.66E-05	8.15E-05	6.01E-05	1.199143874	1.40031632	1.01679691	1.07895446	1.383592598	1.32403311	
2.24609	5.63E-05	4.97E-05	4.77E-05	6.81E-05	4.99E-05	7.24E-05	5.19E-05	1.20997921	1.286493594	1.004490897	1.04454648	1.179465146	1.040700843	
2.29492	5.52E-05	5.45E-05	5.63E-05	6.57E-05	4.87E-05	7.39E-05	5.37E-05	1.190895422	1.339329384	0.893036058	0.985209652	0.980689288	0.968111565	
2.34375	5.53E-05	3.93E-05	5.34E-05	6.46E-05	3.66E-05	8.83E-05	4.07E-05	1.168446198	1.597144305	0.929432101	1.035360212	1.035181716	0.736942675	
2.39258	5.10E-05	5.11E-05	5.12E-05	6.03E-05	5.25E-05	9.93E-05	5.18E-05	1.181807489	1.947461282	1.028264955	1.012997181	0.996717339	0.998241432	
2.44141	3.51E-05	5.12E-05	5.18E-05	4.45E-05	5.15E-05	7.07E-05	5.49E-05	1.269711319	2.015460977	1.006914738	1.071940619	0.676338941	0.987710295	
2.49023	3.26E-05	4.23E-05	4.02E-05	4.07E-05	4.15E-05	4.58E-05	4.54E-05	1.245206151	1.4032347	0.980822371	1.072955292	0.81162519	1.05265644	
2.53906	4.48E-05	3.89E-05	5.08E-05	5.30E-05	3.94E-05	4.29E-05	4.55E-05	1.183431556	0.956826502	1.012528298	1.169788022	0.881013256	0.764504582	
2.58789	4.61E-05	3.69E-05	4.83E-05	5.33E-05	3.49E-05	5.48E-05	3.58E-05	1.157356549	1.190681922	0.944430904	0.970536464	0.95461234	0.765310564	
2.63672	4.15E-05	4.17E-05	5.70E-05	4.36E-05	4.12E-05	5.80E-05	4.73E-05	1.050415512	1.3966759	0.988194078	1.133848443	0.72855062	0.731340926	
2.68555	5.22E-05	4.10E-05	7.02E-05	6.06E-05	3.88E-05	6.44E-05	4.15E-05	1.162359077	1.234086203	0.945869571	1.01035348	0.742920631	0.584710273	
2.73438	5.29E-05	5.76E-05	5.37E-05	6.14E-05	5.74E-05	6.50E-05	6.01E-05	1.160265977	1.227874643	0.996615641	1.042990038	0.985204348	1.072321894	
2.7832	5.13E-05	5.23E-05	5.67E-05	6.14E-05	5.15E-05	7.35E-05	5.94E-05	1.198494129	1.433893809	0.984174312	1.136066514	0.90352485	0.922100811	
2.83203	5.15E-05	4.86E-05	6.42E-05	5.63E-05	4.67E-05	8.00E-05	5.44E-05	1.093263142	1.553090641	0.961400618	1.120041195	0.801950429	0.756336558	
2.88086	3.91E-05	4.69E-05	6.13E-05	4.18E-05	4.12E-05	7.03E-05	5.43E-05	1.068703462	1.799391008	0.878333156	1.15641053	0.637172903	0.764897693	
2.92969	6.73E-05	4.94E-05	5.51E-05	7.60E-05	4.37E-05	1.11E-04	4.36E-05	1.128074136	1.648746584	0.88406589	0.882892181	1.221625544	0.896516691	
2.97852	5.41E-05	5.38E-05	4.70E-05	5.89E-05	4.42E-05	9.98E-05	4.96E-05	1.089982614	1.845355676	0.821318947	0.922946703	1.150267004	1.143650405	
3.02734	4.63E-05	8.32E-05	4.85E-05	4.91E-05	7.75E-05	8.40E-05	7.49E-05	1.062248649	1.816778378	0.931834297	0.89998678	0.954533259	1.717313685	
3.07617	5.52E-05	8.31E-05	3.64E-05	6.19E-05	7.90E-05	8.53E-05	7.86E-05	1.12072431	1.543956541	0.951605331	0.945911132	1.5151723	2.279055092	
3.125	4.47E-05	7.02E-05	3.37E-05	5.76E-05	6.92E-05	7.24E-05	6.86E-05	1.288545861	1.620313199	0.986943569	0.977878187	1.32806465	2.084407867	
3.17383	3.93E-05	7.07E-05	5.45E-05	4.98E-05	7.02E-05	6.36E-05	7.05E-05	1.266034522	1.617713603	0.992310519	0.996112854	0.721501807	1.297591754	
3.22266	3.82E-05	4.75E-05	5.37E-05	4.78E-05	4.94E-05	6.11E-05	4.79E-05	1.250588789	1.598288585	1.040780217	1.009036525	0.711779169	0.88425719	
