#freq	CH1fs	CH2fs	CH3fs	CH4fs	CH5fs	CH6fs	CH7fs	CH8fs	CH9fs	Trans1nsfs	Trans2nsfs	TransRnsfs	Trans1ewfs	Trans2ewfs	TransRewfs	H/Vnsfs	H/Vewfs	
0.04883	3.10E-11	2.92E-11	3.74E-11	7.49E-11	3.72E-11	9.09E-11	1.16E-10	1.29E-10	1.45E-10	2.417328683	2.93612349	4.165536395	1.273921971	3.954140999	4.948323066	0.828012193	0.781325205	
0.09766	4.41E-05	4.81E-05	2.69E-05	6.37E-05	5.16E-05	4.79E-05	8.69E-05	7.89E-05	1.13E-04	1.44519833	1.086752292	1.790460198	1.071262362	1.806095737	2.340023269	1.640227789	1.791491421	
0.14648	3.37E-05	4.73E-05	3.15E-05	4.68E-05	5.19E-05	3.25E-05	7.00E-05	6.08E-05	9.07E-05	1.39023593	0.965977298	1.807987163	1.096641941	1.479997464	1.916460618	1.068313123	1.502095105	
0.19531	5.90E-05	8.16E-05	2.19E-05	9.06E-05	8.16E-05	5.87E-05	1.02E-04	8.17E-05	1.15E-04	1.535618667	0.994967296	1.384739214	1.000797018	1.248130073	1.404468205	2.693719189	3.722567099	
0.24414	9.28E-05	1.66E-04	4.12E-05	9.16E-05	1.65E-04	8.65E-05	1.75E-04	1.24E-04	1.83E-04	0.987698909	0.932090646	1.33403769	0.991862568	1.057142857	1.103375527	2.249884784	4.024061901	
0.29297	1.03E-04	1.97E-04	3.91E-05	1.17E-04	1.88E-04	9.53E-05	1.92E-04	1.58E-04	2.02E-04	1.13559322	0.923476998	1.53220339	0.953590992	0.974234125	1.023128424	2.640327324	5.04181051	
0.3418	1.22E-04	1.39E-04	4.74E-05	1.31E-04	1.35E-04	1.14E-04	1.52E-04	1.64E-04	1.73E-04	1.070587273	0.936283331	1.344102732	0.964580196	1.087904209	1.238832724	2.577910851	2.940791971	
0.39062	1.13E-04	9.92E-05	7.54E-05	1.21E-04	1.04E-04	9.54E-05	1.11E-04	1.35E-04	1.15E-04	1.069151762	0.844572339	1.197095803	1.052827944	1.122505571	1.155579756	1.497758799	1.315160597	
0.43945	9.26E-05	8.03E-05	7.13E-05	1.05E-04	8.67E-05	7.51E-05	1.06E-04	9.82E-05	1.27E-04	1.136609071	0.810701944	1.060885529	1.080171458	1.31920302	1.586233536	1.297900373	1.124842318	
0.48828	5.12E-05	8.02E-05	4.62E-05	7.91E-05	8.85E-05	4.74E-05	9.20E-05	8.85E-05	1.07E-04	1.54551138	0.926736349	1.728143011	1.104449684	1.147474521	1.340643439	1.108044335	1.735355241	
0.53711	8.10E-05	9.63E-05	6.36E-05	7.55E-05	1.02E-04	6.52E-05	1.10E-04	8.79E-05	1.23E-04	0.931704609	0.804182861	1.084163119	1.062439622	1.143878092	1.282240389	1.27441268	1.513806334	
0.58594	7.18E-05	4.98E-05	6.41E-05	9.29E-05	5.48E-05	7.45E-05	6.86E-05	1.03E-04	9.24E-05	1.293373419	1.037412836	1.429983159	1.101555279	1.377888518	1.855986015	1.12136536	0.776732063	
0.63477	9.19E-05	8.98E-05	7.54E-05	1.25E-04	9.91E-05	7.51E-05	1.23E-04	8.97E-05	1.38E-04	1.36367593	0.816627859	0.975638152	1.104052037	1.371544408	1.532489809	1.218815479	1.190647959	
0.68359	9.28E-05	9.84E-05	9.21E-05	1.31E-04	9.97E-05	9.47E-05	1.18E-04	1.16E-04	1.38E-04	1.409488516	1.020177102	1.25317792	1.013395806	1.202878371	1.403917105	1.007499702	1.067855476	
0.73242	8.63E-05	1.07E-04	9.15E-05	1.20E-04	1.29E-04	8.17E-05	1.57E-04	9.40E-05	1.79E-04	1.394456932	0.946168285	1.088835075	1.201117318	1.465642458	1.667504655	0.943595911	1.174219647	
0.78125	1.04E-04	1.40E-04	9.54E-05	1.44E-04	1.42E-04	1.07E-04	1.79E-04	1.42E-04	2.01E-04	1.377470735	1.026290539	1.361638841	1.019174358	1.283465694	1.435644273	1.09272773	1.46546301	
0.83008	1.11E-04	1.32E-04	1.16E-04	1.63E-04	1.33E-04	1.10E-04	1.96E-04	1.14E-04	2.24E-04	1.467814641	0.994320231	1.030111792	1.011523882	1.483093252	1.699772555	0.958354933	1.139623294	
0.87891	9.48E-05	1.22E-04	1.21E-04	1.44E-04	1.31E-04	8.97E-05	1.82E-04	1.16E-04	1.99E-04	1.520861231	0.945424447	1.225208507	1.072123641	1.489737509	1.629487284	0.783809917	1.010661157	
0.92773	1.22E-04	1.03E-04	1.42E-04	1.61E-04	1.06E-04	1.21E-04	1.35E-04	1.32E-04	1.65E-04	1.319140208	0.989170564	1.085815079	1.031899327	1.317237343	1.609599064	0.856450253	0.720278246	
0.97656	1.26E-04	9.80E-05	1.31E-04	1.55E-04	9.88E-05	1.23E-04	1.60E-04	1.04E-04	1.87E-04	1.225768134	0.973709218	0.824516946	1.007722677	1.629005437	1.909449823	0.963454643	0.747867552	
1.02539	1.69E-04	1.06E-04	9.30E-05	1.95E-04	1.02E-04	1.70E-04	1.45E-04	1.66E-04	1.77E-04	1.156190814	1.008700284	0.984315814	0.965816808	1.368649669	1.674693107	1.815973603	1.138207887	
1.07422	1.94E-04	1.33E-04	9.11E-05	2.13E-04	1.49E-04	2.02E-04	1.78E-04	2.10E-04	1.96E-04	1.102614447	1.042626847	1.083703627	1.114516975	1.33223413	1.468410402	2.124128848	1.464413104	
1.12305	1.94E-04	1.46E-04	9.16E-05	2.07E-04	1.77E-04	2.10E-04	2.10E-04	2.12E-04	2.33E-04	1.066399218	1.079874505	1.088978038	1.209238759	1.435151018	1.594505945	2.121903307	1.597075194	
1.17188	1.53E-04	1.45E-04	1.07E-04	1.86E-04	1.48E-04	1.65E-04	2.12E-04	1.48E-04	2.35E-04	1.211542224	1.07518748	0.968242582	1.02650519	1.46532872	1.623806228	1.438150614	1.355153334	
1.2207	1.36E-04	1.46E-04	1.27E-04	1.41E-04	1.43E-04	1.44E-04	2.69E-04	1.36E-04	2.89E-04	1.032324269	1.056512497	0.999120428	0.97840987	1.841398218	1.97834133	1.070879121	1.145211931	
1.26953	1.24E-04	1.57E-04	1.39E-04	1.44E-04	1.38E-04	1.35E-04	2.67E-04	1.45E-04	3.03E-04	1.160366736	1.084043751	1.165835612	0.881636816	1.704952515	1.931098222	0.894017831	1.128055795	
1.31836	1.19E-04	1.53E-04	1.44E-04	1.42E-04	1.63E-04	1.26E-04	2.80E-04	1.24E-04	3.23E-04	1.190548014	1.054885202	1.039215686	1.067440031	1.837134618	2.11915061	0.828289839	1.058995003	
1.36719	1.29E-04	1.21E-04	1.28E-04	1.45E-04	1.37E-04	1.33E-04	1.99E-04	1.33E-04	2.24E-04	1.119338383	1.028288762	1.02774772	1.130638788	1.635577873	1.839809022	1.013235179	0.951366591	
1.41602	2.11E-04	1.68E-04	1.54E-04	2.02E-04	1.59E-04	2.18E-04	2.41E-04	1.89E-04	2.98E-04	0.959377373	1.033741458	0.89820615	0.941805226	1.431294537	1.769180523	1.369823832	1.094714945	
1.46484	1.96E-04	1.67E-04	1.38E-04	2.19E-04	1.92E-04	2.07E-04	2.31E-04	1.91E-04	2.73E-04	1.115739091	1.054279749	0.970874281	1.15450129	1.38247466	1.638337432	1.421467863	1.20678923	
1.51367	2.68E-04	2.64E-04	1.20E-04	2.88E-04	2.88E-04	2.78E-04	3.74E-04	2.63E-04	4.26E-04	1.073505805	1.037928846	0.982528839	1.090455302	1.4136288	1.610837997	2.229648743	2.201098718	
1.5625	2.32E-04	2.74E-04	1.56E-04	2.54E-04	2.91E-04	2.62E-04	4.27E-04	2.58E-04	5.01E-04	1.095244244	1.126016785	1.111555842	1.062260081	1.561583739	1.832376705	1.48742078	1.751040266	
1.61133	3.06E-04	1.97E-04	2.49E-04	2.86E-04	2.13E-04	3.23E-04	3.09E-04	3.17E-04	3.65E-04	0.936639749	1.057410011	1.037205349	1.082659342	1.573986469	1.855282568	1.229282212	0.790089221	
1.66016	3.19E-04	2.24E-04	2.37E-04	2.84E-04	2.33E-04	3.43E-04	2.74E-04	3.49E-04	3.37E-04	0.888822793	1.07319975	1.09251722	1.039964278	1.225273499	1.505469971	1.348703657	0.945654928	
1.70898	2.66E-04	2.80E-04	2.07E-04	2.80E-04	3.03E-04	2.97E-04	4.81E-04	2.94E-04	5.94E-04	1.054389528	1.116414654	1.105469044	1.081915159	1.716507903	2.117984944	1.28627413	1.356088829	
1.75781	3.15E-04	2.83E-04	2.51E-04	3.12E-04	3.22E-04	3.67E-04	5.42E-04	3.85E-04	6.70E-04	0.992688664	1.16679382	1.222582491	1.138121156	1.91581254	2.36672086	1.253806297	1.127700279	
1.80664	2.25E-04	2.62E-04	2.01E-04	2.34E-04	2.93E-04	2.46E-04	4.43E-04	2.54E-04	5.33E-04	1.041320478	1.094415071	1.130226152	1.118286958	1.690179014	2.03473415	1.118526985	1.302007753	
1.85547	1.78E-04	2.09E-04	1.82E-04	1.80E-04	2.37E-04	2.08E-04	3.46E-04	2.53E-04	4.25E-04	1.008693214	1.16634885	1.421031969	1.132051098	1.654753361	2.033012775	0.978971065	1.147586888	
1.9043	2.15E-04	2.47E-04	1.93E-04	2.10E-04	3.08E-04	2.47E-04	4.82E-04	2.76E-04	5.98E-04	0.975295431	1.148785708	1.285242393	1.247404283	1.955751136	2.423710253	1.111145575	1.274607113	
1.95312	2.68E-04	3.10E-04	1.87E-04	2.61E-04	3.86E-04	3.08E-04	5.70E-04	3.24E-04	7.05E-04	0.973340303	1.150660892	1.209058323	1.245634985	1.838825238	2.274390834	1.431962787	1.656686093	
2.00195	2.40E-04	2.78E-04	2.95E-04	2.65E-04	3.45E-04	2.97E-04	5.34E-04	3.14E-04	7.04E-04	1.102737158	1.236595426	1.310002916	1.240391184	1.918527307	2.531873584	0.812861932	0.941887636	
2.05078	3.36E-04	3.03E-04	2.99E-04	3.36E-04	3.89E-04	3.93E-04	6.47E-04	4.10E-04	8.79E-04	0.99961344	1.169729408	1.220457924	1.282443755	2.133601636	2.898198852	1.124824403	1.013913974	
2.09961	2.91E-04	2.56E-04	2.14E-04	2.78E-04	2.73E-04	3.37E-04	4.55E-04	3.66E-04	5.76E-04	0.955923812	1.159286255	1.257890394	1.062577979	1.773276669	2.244697442	1.358143444	1.197609264	
