#freq	CH1fs	CH2fs	CH3fs	CH4fs	CH5fs	CH6fs	CH7fs	CH8fs	CH9fs	Trans1nsfs	Trans2nsfs	TransRnsfs	Trans1ewfs	Trans2ewfs	TransRewfs	H/Vnsfs	H/Vewfs	
0.04883	1.68E-11	2.30E-11	2.57E-14	2.63E-11	2.53E-11	2.25E-11	2.74E-11	2.77E-11	2.30E-13	1.563884764	1.333828334	1.643659044	1.102307357	1.192468437	0.010028298	655.9005727	894.9234426	
0.09766	1.04E-05	1.41E-05	3.43E-08	1.04E-05	1.54E-05	1.06E-05	1.38E-05	1.17E-05	5.14E-07	1.001060037	1.018598824	1.129902669	1.093901052	0.978106341	0.03654464	302.8366311	410.5527345	
0.14648	8.06E-06	9.49E-06	4.19E-08	6.79E-06	9.25E-06	8.97E-06	9.25E-06	1.08E-05	7.26E-07	0.842294663	1.112772532	1.342896497	0.974680342	0.975565792	0.076511326	192.5017318	226.6129995	
0.19531	8.57E-06	1.24E-05	4.97E-08	8.83E-06	1.33E-05	8.02E-06	1.22E-05	8.78E-06	6.90E-07	1.029627556	0.935764193	1.024483559	1.073243768	0.988264811	0.055860311	172.5351687	248.6667069	
0.24414	1.00E-05	1.15E-05	5.36E-08	9.82E-06	1.08E-05	1.16E-05	1.07E-05	1.43E-05	7.11E-07	0.979012961	1.153439681	1.428813559	0.937696061	0.932816312	0.061943186	187.0640457	214.032601	
0.29297	1.25E-05	1.41E-05	4.76E-08	1.31E-05	1.52E-05	1.33E-05	1.46E-05	1.30E-05	5.86E-07	1.042341121	1.057331951	1.032692768	1.077850255	1.033961997	0.041552042	263.4387144	296.2714001	
0.3418	1.21E-05	1.62E-05	5.88E-08	1.11E-05	1.46E-05	1.41E-05	1.58E-05	1.43E-05	5.92E-07	0.918426501	1.171345756	1.180952381	0.89719281	0.975067717	0.036441148	205.2349792	276.0941616	
0.39062	1.50E-05	1.74E-05	6.01E-08	1.36E-05	1.77E-05	1.55E-05	1.69E-05	1.46E-05	6.05E-07	0.904501501	1.03321107	0.971390463	1.015276821	0.969216632	0.034766253	249.3431774	289.5340716	
0.43945	1.66E-05	1.79E-05	6.06E-08	1.61E-05	1.64E-05	1.92E-05	1.75E-05	1.88E-05	5.90E-07	0.9688496	1.15310602	1.132298996	0.92075049	0.981965836	0.033023803	274.4874715	294.7245056	
0.48828	1.61E-05	2.56E-05	4.47E-08	1.49E-05	2.58E-05	1.79E-05	2.39E-05	1.68E-05	5.54E-07	0.927312364	1.114294612	1.044222983	1.004796818	0.933819515	0.021622338	359.0276846	573.4156268	
0.53711	2.60E-05	2.44E-05	5.26E-08	2.41E-05	2.37E-05	2.68E-05	2.36E-05	2.77E-05	5.85E-07	0.927528415	1.033558081	1.067732614	0.972145988	0.966984803	0.023973293	493.4598274	464.1431233	
