#freq	CH1fs	CH2fs	CH3fs	CH4fs	CH5fs	CH6fs	CH7fs	Trans1nsfs	TransRnsfs	Trans1ewfs	TransRewfs	H/Vnsfs	H/Vewfs	
0.04883	2.98E-12	6.29E-12	2.50E-13	8.77E-12	1.10E-11	2.70E-11	2.93E-11	2.941503805	9.063390433	1.745713968	4.661327995	11.94865016	25.20908435	
0.09766	3.34E-06	4.25E-06	2.71E-07	9.46E-06	1.00E-05	1.20E-05	1.05E-05	2.831800893	3.593698523	2.356917424	2.484337463	12.34161307	15.69379759	
0.14648	3.70E-06	3.05E-06	3.75E-07	1.00E-05	6.98E-06	1.10E-05	1.17E-05	2.712253948	2.96641791	2.292016807	3.854385504	9.852941176	8.115942029	
0.19531	3.04E-06	4.32E-06	4.86E-07	8.08E-06	1.01E-05	9.96E-06	1.04E-05	2.657801302	3.275757775	2.343467999	2.415660142	6.256144464	8.888751774	
0.24414	6.24E-06	5.62E-06	4.80E-07	1.58E-05	1.25E-05	1.82E-05	1.94E-05	2.529461752	2.925010823	2.232449659	3.449000303	13.00031266	11.70755602	
0.29297	7.95E-06	9.45E-06	4.25E-07	1.93E-05	2.32E-05	2.32E-05	2.87E-05	2.432085884	2.913298722	2.456097638	3.035217157	18.73063339	22.24417236	
0.3418	7.96E-06	9.27E-06	5.81E-07	1.88E-05	2.16E-05	2.06E-05	2.75E-05	2.36066809	2.585081	2.331182424	2.968685931	13.69813528	15.94199408	
0.39062	1.03E-05	1.38E-05	4.44E-07	2.16E-05	3.15E-05	2.57E-05	3.96E-05	2.098823072	2.495963428	2.285817971	2.876760052	23.15227672	31.02733865	
0.43945	1.33E-05	1.41E-05	4.62E-07	3.25E-05	3.29E-05	3.81E-05	4.59E-05	2.440450281	2.858311445	2.33952198	3.264475743	28.8526081	30.43977221	
0.48828	1.25E-05	1.31E-05	5.55E-07	3.01E-05	3.05E-05	3.53E-05	3.68E-05	2.414033681	2.834402566	2.335169038	2.813828974	22.47737842	23.56609827	
0.53711	1.26E-05	1.24E-05	4.20E-07	2.88E-05	2.86E-05	3.40E-05	3.61E-05	2.285623712	2.692978285	2.299863443	2.903767371	30.01213044	29.61016103	
0.58594	1.30E-05	1.34E-05	3.52E-07	2.98E-05	3.32E-05	3.59E-05	3.75E-05	2.293746149	2.763786198	2.482882344	2.801913589	36.88007726	37.99920468	
0.63477	1.17E-05	1.41E-05	4.00E-07	2.65E-05	3.39E-05	3.20E-05	4.38E-05	2.275575009	2.750514933	2.402597403	3.110921865	29.09581242	35.18615627	
0.68359	1.13E-05	1.72E-05	2.83E-07	2.55E-05	3.81E-05	2.63E-05	4.61E-05	2.264721532	2.332387371	2.214136126	2.6831879	39.88398415	60.80220713	
0.73242	1.41E-05	1.41E-05	3.14E-07	3.50E-05	3.08E-05	3.81E-05	3.58E-05	2.47845805	2.700821995	2.176320815	2.533347479	44.87835904	44.96422325	
0.78125	1.54E-05	1.22E-05	3.56E-07	3.79E-05	2.43E-05	4.27E-05	3.18E-05	2.453255588	2.764172336	1.988942583	2.605209272	43.38233227	34.31518592	
0.83008	1.24E-05	1.43E-05	3.33E-07	3.36E-05	2.92E-05	3.41E-05	3.59E-05	2.706839604	2.750100701	2.039184187	2.505832227	37.22820382	42.93854782	
0.87891	1.54E-05	1.31E-05	2.72E-07	3.90E-05	2.93E-05	4.07E-05	3.52E-05	2.526022425	2.634649038	2.23988373	2.693872868	56.6243394	47.97783324	
0.92773	1.33E-05	1.36E-05	3.45E-07	3.43E-05	3.09E-05	3.78E-05	3.44E-05	2.573988006	2.830209895	2.265063774	2.518325759	38.70144188	39.57759146	
0.97656	1.24E-05	1.06E-05	3.93E-07	3.21E-05	2.58E-05	3.29E-05	2.59E-05	2.596668553	2.657798981	2.435114504	2.439638111	31.50266195	27.02957434	
1.02539	1.12E-05	1.35E-05	3.87E-07	2.96E-05	3.07E-05	3.15E-05	3.58E-05	2.636890434	2.810109655	2.270176218	2.652450763	29.01073322	34.93081598	
1.07422	9.74E-06	1.35E-05	4.26E-07	2.77E-05	2.96E-05	2.86E-05	3.19E-05	2.844529317	2.940934898	2.197591436	2.374293785	22.84960236	31.55746358	
1.12305	8.29E-06	1.31E-05	4.13E-07	2.38E-05	2.80E-05	2.40E-05	2.94E-05	2.864932026	2.899431839	2.141559136	2.241200275	20.07871727	31.72184949	
1.17188	1.34E-05	1.54E-05	3.88E-07	3.41E-05	3.33E-05	3.50E-05	3.52E-05	2.541272795	2.605284704	2.163356698	2.281931464	34.60755777	39.68985858	
1.2207	1.17E-05	1.86E-05	4.15E-07	3.14E-05	3.82E-05	3.03E-05	4.37E-05	2.687751434	2.592570401	2.054104879	2.347786374	28.1409577	44.83090857	
1.26953	1.45E-05	1.40E-05	4.78E-07	3.57E-05	3.24E-05	3.67E-05	3.53E-05	2.451519736	2.522830422	2.321901625	2.530607861	30.41686712	29.2141647	
1.31836	1.64E-05	2.07E-05	7.62E-07	4.30E-05	4.49E-05	4.19E-05	5.06E-05	2.61929429	2.555731611	2.165130086	2.441569725	21.53581647	27.18980497	
1.36719	1.74E-05	1.83E-05	8.44E-07	4.89E-05	3.64E-05	4.87E-05	4.24E-05	2.806492315	2.793530626	1.987281659	2.315065502	20.6685633	21.7164533	
1.41602	1.97E-05	1.49E-05	9.11E-07	5.18E-05	3.14E-05	5.01E-05	3.58E-05	2.630545122	2.543295097	2.105789227	2.404172536	21.62512211	16.36207975	
1.46484	1.99E-05	2.06E-05	9.31E-07	5.35E-05	4.43E-05	5.19E-05	4.73E-05	2.687565885	2.603885347	2.154051821	2.300034028	21.39167785	22.08966443	
1.51367	1.98E-05	2.14E-05	7.94E-07	4.61E-05	4.69E-05	4.46E-05	5.18E-05	2.332303954	2.255353617	2.187412457	2.419693716	24.86749839	26.96360455	
1.5625	2.22E-05	1.73E-05	7.80E-07	5.64E-05	3.92E-05	5.57E-05	3.76E-05	2.539465982	2.505740916	2.267620316	2.178954074	28.46431867	22.13037014	
1.61133	2.17E-05	1.92E-05	8.09E-07	5.71E-05	4.30E-05	5.75E-05	4.56E-05	2.6315741	2.648429585	2.24278181	2.379783846	26.85415353	23.68691178	
1.66016	1.75E-05	2.27E-05	7.92E-07	4.71E-05	5.16E-05	4.79E-05	5.42E-05	2.687168066	2.736108732	2.273067771	2.386710144	22.10091882	28.64246769	
