#freq	CH1fs	CH2fs	CH3fs	CH4fs	CH5fs	CH6fs	CH7fs	CH8fs	CH9fs	Trans1nsfs	Trans2nsfs	TransRnsfs	Trans1ewfs	Trans2ewfs	TransRewfs	H/Vnsfs	H/Vewfs	
0.04883	4.12E-11	3.87E-11	2.50E-11	5.09E-11	3.17E-11	5.48E-11	4.10E-11	1.01E-10	8.14E-11	1.23614686	1.330969841	2.464183381	0.818560058	1.060471367	2.103421542	1.648532885	1.549017253	
0.09766	3.27E-05	3.46E-05	2.36E-05	3.54E-05	3.23E-05	4.12E-05	3.72E-05	4.56E-05	4.27E-05	1.083990946	1.261393528	1.393527864	0.93333912	1.077539565	1.234817579	1.387867725	1.4672072	
0.14648	3.32E-05	1.89E-05	2.03E-05	3.54E-05	1.97E-05	3.89E-05	2.48E-05	4.62E-05	3.06E-05	1.068927031	1.17329794	1.394467739	1.039541759	1.30683138	1.613240418	1.629522218	0.931085332	
0.19531	2.35E-05	3.27E-05	1.98E-05	2.67E-05	3.04E-05	3.03E-05	3.31E-05	3.50E-05	3.36E-05	1.138739889	1.289697744	1.488548318	0.92990454	1.012177212	1.029310978	1.186423557	1.650790444	
0.24414	3.26E-05	2.26E-05	2.24E-05	3.50E-05	2.22E-05	3.91E-05	2.68E-05	4.49E-05	3.24E-05	1.074571902	1.200853127	1.377002394	0.982671735	1.183493944	1.431836266	1.453953239	1.00936998	
0.29297	2.27E-05	4.18E-05	2.18E-05	2.65E-05	3.64E-05	2.88E-05	4.05E-05	3.25E-05	4.61E-05	1.166087071	1.265704098	1.432671568	0.869603693	0.968333692	1.103106838	1.0428296	1.919344473	
0.3418	3.88E-05	3.12E-05	2.61E-05	4.09E-05	2.86E-05	4.41E-05	3.51E-05	4.73E-05	3.94E-05	1.052916184	1.134749582	1.217432728	0.915129388	1.123782987	1.262874712	1.48758906	1.196046886	
0.39062	3.53E-05	4.38E-05	2.66E-05	3.94E-05	4.07E-05	4.33E-05	4.28E-05	4.94E-05	4.20E-05	1.118506125	1.226690109	1.401287432	0.92919019	0.977371946	0.959360929	1.327710843	1.647251506	
0.43945	5.47E-05	4.42E-05	3.45E-05	5.85E-05	3.96E-05	6.06E-05	4.32E-05	6.43E-05	4.85E-05	1.070823654	1.109052331	1.176345777	0.896743681	0.976918377	1.096603381	1.583014825	1.279563354	
0.48828	5.14E-05	6.91E-05	6.39E-05	5.84E-05	6.21E-05	5.45E-05	6.92E-05	5.62E-05	7.21E-05	1.136115164	1.059663457	1.092422916	0.898804181	1.001389814	1.043996294	0.804812751	1.081444138	
0.53711	7.07E-05	8.31E-05	1.02E-04	7.62E-05	7.09E-05	7.29E-05	7.68E-05	7.55E-05	8.16E-05	1.077308144	1.030897804	1.068159	0.853115566	0.923653289	0.980901295	0.693848116	0.815806515	
0.58594	1.02E-04	1.19E-04	1.16E-04	1.10E-04	1.08E-04	1.03E-04	1.15E-04	1.09E-04	1.21E-04	1.083390697	1.010915528	1.07503196	0.901624246	0.965421969	1.016242465	0.874151122	1.02673429	
0.63477	1.28E-04	1.52E-04	1.58E-04	1.37E-04	1.33E-04	1.29E-04	1.42E-04	1.37E-04	1.48E-04	1.070300282	1.011182358	1.068188927	0.872562537	0.932834351	0.973737772	0.81142132	0.96643401	
0.68359	1.40E-04	1.58E-04	1.48E-04	1.50E-04	1.46E-04	1.40E-04	1.50E-04	1.42E-04	1.53E-04	1.073856724	0.998497102	1.018678881	0.923945449	0.950650174	0.971455756	0.944313036	1.065418666	
0.73242	1.39E-04	1.53E-04	1.56E-04	1.52E-04	1.41E-04	1.39E-04	1.43E-04	1.44E-04	1.46E-04	1.095227813	1	1.035341539	0.92175049	0.932005225	0.95610712	0.893153327	0.984249437	
0.78125	1.66E-04	1.79E-04	1.90E-04	1.81E-04	1.69E-04	1.66E-04	1.76E-04	1.77E-04	1.86E-04	1.089614387	1.00434494	1.070967353	0.942299107	0.981640625	1.035993304	0.874228436	0.945396993	
0.83008	1.92E-04	2.23E-04	1.71E-04	2.09E-04	2.17E-04	1.91E-04	2.18E-04	1.95E-04	2.26E-04	1.08635938	0.992144418	1.01690771	0.975042643	0.979845588	1.01463327	1.12350225	1.30212169	
0.87891	1.81E-04	1.64E-04	1.55E-04	1.95E-04	1.66E-04	1.78E-04	1.64E-04	1.85E-04	1.73E-04	1.077169176	0.981300678	1.018092559	1.007297051	0.995196108	1.051565825	1.165927069	1.057624285	
0.92773	1.92E-04	1.50E-04	2.11E-04	2.06E-04	1.51E-04	1.90E-04	1.49E-04	2.02E-04	1.55E-04	1.074727339	0.99290299	1.053540677	1.006330801	0.993735839	1.033519925	0.907339015	0.710511364	
0.97656	1.92E-04	1.09E-04	2.34E-04	2.10E-04	1.11E-04	1.96E-04	1.08E-04	2.06E-04	1.11E-04	1.0931153	1.021143631	1.071190501	1.01604033	0.99055912	1.014023831	0.819337771	0.465523127	
1.02539	1.67E-04	1.21E-04	1.75E-04	1.80E-04	1.22E-04	1.67E-04	1.16E-04	1.75E-04	1.16E-04	1.076330407	1.000059726	1.043241952	1.003964649	0.955893285	0.956636656	0.956087254	0.6913545	
1.07422	1.43E-04	1.11E-04	1.40E-04	1.52E-04	1.12E-04	1.45E-04	1.08E-04	1.57E-04	1.13E-04	1.059061432	1.013178997	1.094554076	1.011796488	0.972624944	1.021251688	1.026556908	0.794917681	
1.12305	1.57E-04	8.47E-05	1.03E-04	1.68E-04	8.89E-05	1.59E-04	8.86E-05	1.66E-04	9.34E-05	1.073032275	1.014032402	1.055938257	1.049886005	1.047027276	1.102748869	1.525839416	0.823873479	
1.17188	1.37E-04	8.70E-05	1.11E-04	1.48E-04	8.93E-05	1.43E-04	9.39E-05	1.50E-04	1.02E-04	1.079406823	1.04419607	1.096208635	1.026370544	1.079490982	1.175064087	1.234689276	0.784621629	
1.2207	1.20E-04	8.92E-05	1.06E-04	1.26E-04	9.95E-05	1.21E-04	1.00E-04	1.28E-04	1.07E-04	1.053163078	1.009514271	1.069687865	1.116152328	1.125639185	1.202453575	1.131765373	0.842316048	
1.26953	1.27E-04	8.14E-05	8.07E-05	1.32E-04	8.68E-05	1.29E-04	8.81E-05	1.28E-04	9.76E-05	1.036555582	1.01362956	1.007878358	1.06644555	1.082513359	1.199090965	1.572550671	1.008536102	
1.31836	1.21E-04	7.74E-05	8.13E-05	1.26E-04	8.43E-05	1.32E-04	8.83E-05	1.37E-04	9.41E-05	1.036302272	1.083964439	1.128498518	1.089504019	1.141247318	1.216497377	1.494844092	0.952206335	
1.36719	1.27E-04	8.48E-05	9.79E-05	1.31E-04	8.97E-05	1.31E-04	9.41E-05	1.38E-04	9.93E-05	1.031474324	1.035891773	1.092450895	1.058642412	1.109734806	1.171503398	1.295342611	0.866163938	
1.41602	1.29E-04	7.12E-05	6.07E-05	1.34E-04	7.27E-05	1.40E-04	6.92E-05	1.51E-04	7.06E-05	1.039285438	1.08236022	1.170520455	1.021078796	0.972447303	0.991419624	2.129435982	1.17264718	
1.46484	1.12E-04	8.28E-05	5.11E-05	1.14E-04	8.87E-05	1.11E-04	9.46E-05	1.15E-04	9.84E-05	1.015290248	0.988532314	1.024713308	1.071779008	1.143654687	1.188667617	2.202361141	1.620181295	
1.51367	1.18E-04	7.49E-05	7.01E-05	1.16E-04	8.14E-05	1.19E-04	7.84E-05	1.23E-04	7.83E-05	0.983626029	1.007126495	1.04623738	1.086868255	1.047374185	1.045691313	1.682006935	1.068424733	
1.5625	1.28E-04	7.31E-05	7.49E-05	1.29E-04	7.86E-05	1.29E-04	7.86E-05	1.35E-04	8.41E-05	1.006656747	1.013861696	1.053802177	1.07555586	1.074858042	1.1500992	1.703941925	0.975272892	
1.61133	1.39E-04	1.01E-04	6.66E-05	1.43E-04	1.02E-04	1.48E-04	1.02E-04	1.57E-04	1.05E-04	1.028926213	1.061728395	1.123672122	1.008712009	1.011286011	1.043461043	2.092928929	1.517418541	
1.66016	1.21E-04	1.03E-04	6.90E-05	1.23E-04	1.06E-04	1.30E-04	1.11E-04	1.35E-04	1.19E-04	1.013098278	1.066809457	1.112035588	1.021589699	1.074837835	1.147739375	1.75815422	1.496002549	
1.70898	9.59E-05	7.63E-05	7.40E-05	1.01E-04	8.20E-05	1.02E-04	8.65E-05	1.07E-04	9.23E-05	1.053701561	1.067358917	1.111875645	1.07511368	1.133453893	1.208973805	1.296816062	1.031717704	
1.75781	1.21E-04	1.05E-04	6.14E-05	1.15E-04	1.10E-04	1.22E-04	1.17E-04	1.27E-04	1.24E-04	0.946851531	1.008087811	1.04497813	1.049270943	1.110740494	1.179834175	1.972200068	1.707872849	
1.80664	1.29E-04	9.53E-05	6.06E-05	1.35E-04	9.47E-05	1.44E-04	9.61E-05	1.49E-04	1.01E-04	1.053376906	1.12394958	1.158418923	0.993837788	1.009196078	1.0636377	2.12030224	1.571551127	
1.85547	1.26E-04	1.24E-04	8.97E-05	1.32E-04	1.32E-04	1.36E-04	1.39E-04	1.35E-04	1.45E-04	1.049578897	1.079532814	1.069521691	1.062086226	1.12247699	1.168254481	1.402668034	1.380378696	
1.9043	1.19E-04	1.20E-04	6.26E-05	1.17E-04	1.29E-04	1.20E-04	1.35E-04	1.19E-04	1.35E-04	0.982097832	1.008656917	1.000168095	1.078123696	1.127869126	1.13020616	1.899910577	1.913164282	
1.95312	1.61E-04	1.17E-04	9.33E-05	1.62E-04	1.19E-04	1.69E-04	1.19E-04	1.79E-04	1.23E-04	1.005851229	1.051353875	1.116153128	1.012808471	1.018102639	1.052856289	1.721329919	1.254808259	
